DraftID,playerID,season,round number,round pick,overall_pick,draft_type,team_id,OrganizationID
1,79299,1947,1,1,1,Draft,1610610031,1
2,78109,1947,1,2,2,Draft,1610610035,2
3,76649,1947,1,3,3,Draft,1610612738,3
4,79302,1947,1,4,4,Draft,1610610032,4
5,77048,1947,1,5,5,Draft,1610612752,5
6,76479,1947,1,6,6,Draft,1610612744,6
7,79311,1947,1,7,7,Draft,1610610034,7
8,77088,1947,1,8,8,Draft,1610610025,7
9,77752,1947,1,9,9,Draft,1610610036,8
10,79321,1947,1,10,10,Draft,1610610024,9
11,79314,1947,0,0,0,Draft,1610610035,10
12,79315,1947,0,0,0,Draft,1610610036,11
13,79316,1947,0,0,0,Draft,1610610036,12
14,79317,1947,0,0,0,Draft,1610610024,13
15,79318,1947,0,0,0,Draft,1610610024,14
16,79319,1947,0,0,0,Draft,1610610024,15
17,79320,1947,0,0,0,Draft,1610610024,9
18,79322,1947,0,0,0,Draft,1610610024,16
19,79323,1947,0,0,0,Draft,1610610024,17
20,78070,1947,0,0,0,Draft,1610610025,18
21,78185,1947,0,0,0,Draft,1610610025,19
22,78275,1947,0,0,0,Draft,1610612738,20
23,77452,1947,0,0,0,Draft,1610610036,21
24,77462,1947,0,0,0,Draft,1610610036,22
25,77613,1947,0,0,0,Draft,1610612752,23
26,77684,1947,0,0,0,Draft,1610610031,24
27,77686,1947,0,0,0,Draft,1610610034,12
28,78344,1947,0,0,0,Draft,1610610036,25
29,78402,1947,0,0,0,Draft,1610610025,26
30,77853,1947,0,0,0,Draft,1610610025,26
31,77867,1947,0,0,0,Draft,1610610025,27
32,77938,1947,0,0,0,Draft,1610610024,28
33,77999,1947,0,0,0,Draft,1610610035,21
34,78023,1947,0,0,0,Draft,1610610036,5
35,76407,1947,0,0,0,Draft,1610610036,2
36,76507,1947,0,0,0,Draft,1610610025,29
37,76615,1947,0,0,0,Draft,1610612752,30
38,76689,1947,0,0,0,Draft,1610612738,31
39,76769,1947,0,0,0,Draft,1610610024,20
40,76773,1947,0,0,0,Draft,1610610024,32
41,79313,1947,0,0,0,Draft,1610610035,33
42,79312,1947,0,0,0,Draft,1610610034,34
43,77036,1947,0,0,0,Draft,1610610035,3
44,77072,1947,0,0,0,Draft,1610610032,35
45,78650,1947,0,0,0,Draft,1610610036,36
46,79278,1947,0,0,0,Draft,1610612738,
47,79279,1947,0,0,0,Draft,1610612738,18
48,79280,1947,0,0,0,Draft,1610612738,37
49,79281,1947,0,0,0,Draft,1610612738,
50,79282,1947,0,0,0,Draft,1610610025,38
51,79283,1947,0,0,0,Draft,1610610025,39
52,79284,1947,0,0,0,Draft,1610610025,40
53,79285,1947,0,0,0,Draft,1610612752,41
54,79286,1947,0,0,0,Draft,1610612752,
55,79287,1947,0,0,0,Draft,1610612752,42
56,79288,1947,0,0,0,Draft,1610612752,43
57,79289,1947,0,0,0,Draft,1610612752,44
58,79290,1947,0,0,0,Draft,1610612752,45
59,79291,1947,0,0,0,Draft,1610612752,46
60,79292,1947,0,0,0,Draft,1610612744,47
61,79293,1947,0,0,0,Draft,1610612744,48
62,79294,1947,0,0,0,Draft,1610612744,49
63,79295,1947,0,0,0,Draft,1610610031,8
64,79296,1947,0,0,0,Draft,1610610031,
65,79297,1947,0,0,0,Draft,1610610031,34
66,79298,1947,0,0,0,Draft,1610610031,50
67,79300,1947,0,0,0,Draft,1610610031,20
68,79301,1947,0,0,0,Draft,1610610032,
69,79303,1947,0,0,0,Draft,1610610032,51
70,79304,1947,0,0,0,Draft,1610610032,52
71,79305,1947,0,0,0,Draft,1610610032,11
72,79306,1947,0,0,0,Draft,1610610032,53
73,79307,1947,0,0,0,Draft,1610610032,31
74,79308,1947,0,0,0,Draft,1610610034,54
75,79309,1947,0,0,0,Draft,1610610034,55
76,79310,1947,0,0,0,Draft,1610610034,56
77,77014,1947,0,0,0,Draft,1610612738,57
78,76161,1947,0,0,0,Draft,1610612738,5
79,78353,1948,1,1,1,Draft,1610610032,58
80,79374,1948,1,2,2,Draft,1610610029,59
81,79327,1948,1,3,3,Draft,1610612738,22
82,78076,1948,1,4,4,Draft,1610612752,28
83,77590,1948,1,5,5,Draft,1610610025,20
84,76298,1948,1,6,6,Draft,1610610024,60
85,79351,1948,1,7,7,Draft,1610610034,61
86,78573,1948,1,8,8,Draft,1610612765,62
87,79378,1948,1,9,9,Draft,1610612747,63
88,78453,1948,1,10,10,Draft,1610612758,64
89,77918,1948,1,11,11,Draft,1610612744,65
90,77713,1948,1,12,12,Draft,1610610036,38
91,79381,1948,0,0,0,Draft,1610612747,66
92,79382,1948,0,0,0,Draft,1610612747,67
93,79380,1948,0,0,0,Draft,1610612747,68
94,79383,1948,0,0,0,Draft,1610612758,69
95,79384,1948,0,0,0,Draft,1610612758,70
96,79379,1948,0,0,0,Draft,1610612747,29
97,79377,1948,0,0,0,Draft,1610612747,21
98,79386,1948,0,0,0,Draft,1610612758,71
99,79387,1948,0,0,0,Draft,1610612758,72
100,79388,1948,0,0,0,Draft,1610612758,70
101,77529,1948,0,0,0,Draft,1610612752,59
102,79376,1948,0,0,0,Draft,1610610029,73
103,77616,1948,0,0,0,Draft,1610612738,74
104,77769,1948,0,0,0,Draft,1610612747,75
105,79375,1948,0,0,0,Draft,1610610029,76
106,77797,1948,0,0,0,Draft,1610610034,77
107,77801,1948,0,0,0,Draft,1610610036,25
108,77841,1948,0,0,0,Draft,1610612752,61
109,77889,1948,0,0,0,Draft,1610612744,46
110,79385,1948,0,0,0,Draft,1610612758,78
111,77968,1948,0,0,0,Draft,1610612752,79
112,78012,1948,0,0,0,Draft,1610612765,25
113,76937,1948,0,0,0,Draft,1610610029,80
114,76974,1948,0,0,0,Draft,1610612738,81
115,77041,1948,0,0,0,Draft,1610610024,25
116,77217,1948,0,0,0,Draft,1610610025,20
117,77226,1948,0,0,0,Draft,1610610036,82
118,77238,1948,0,0,0,Draft,1610612738,28
119,77303,1948,0,0,0,Draft,1610610029,83
120,77309,1948,0,0,0,Draft,1610610024,83
121,77310,1948,0,0,0,Draft,1610610024,84
122,77317,1948,0,0,0,Draft,1610612758,85
123,77425,1948,0,0,0,Draft,1610610029,28
124,77436,1948,0,0,0,Draft,1610612758,64
125,76306,1948,0,0,0,Draft,1610610034,26
126,76359,1948,0,0,0,Draft,1610610024,86
127,76414,1948,0,0,0,Draft,1610610032,54
128,76438,1948,0,0,0,Draft,1610612765,2
129,76571,1948,0,0,0,Draft,1610610025,76
130,76711,1948,0,0,0,Draft,1610612747,23
131,76768,1948,0,0,0,Draft,1610612758,72
132,76773,1948,0,0,0,Draft,1610612752,32
133,76778,1948,0,0,0,Draft,1610612747,87
134,76808,1948,0,0,0,Draft,1610612747,65
135,76080,1948,0,0,0,Draft,1610612738,88
136,76155,1948,0,0,0,Draft,1610612752,89
137,79373,1948,0,0,0,Draft,1610610029,76
138,79372,1948,0,0,0,Draft,1610610029,68
139,78141,1948,0,0,0,Draft,1610612752,90
140,78225,1948,0,0,0,Draft,1610610025,65
141,78434,1948,0,0,0,Draft,1610610032,91
142,78483,1948,0,0,0,Draft,1610610029,92
143,78521,1948,0,0,0,Draft,1610612765,34
144,78525,1948,0,0,0,Draft,1610610034,44
145,79324,1948,0,0,0,Draft,1610612738,21
146,79325,1948,0,0,0,Draft,1610612738,93
147,79326,1948,0,0,0,Draft,1610612738,94
148,79328,1948,0,0,0,Draft,1610612738,29
149,79329,1948,0,0,0,Draft,1610612738,77
150,79330,1948,0,0,0,Draft,1610612738,95
151,79331,1948,0,0,0,Draft,1610610025,96
152,79332,1948,0,0,0,Draft,1610610025,2
153,79333,1948,0,0,0,Draft,1610610025,97
154,79334,1948,0,0,0,Draft,1610610025,98
155,79335,1948,0,0,0,Draft,1610610025,99
156,79336,1948,0,0,0,Draft,1610612752,14
157,79337,1948,0,0,0,Draft,1610612752,100
158,79338,1948,0,0,0,Draft,1610612752,101
159,79339,1948,0,0,0,Draft,1610612744,102
160,79340,1948,0,0,0,Draft,1610612744,54
161,79341,1948,0,0,0,Draft,1610612744,91
162,79342,1948,0,0,0,Draft,1610612744,103
163,79343,1948,0,0,0,Draft,1610612744,104
164,79344,1948,0,0,0,Draft,1610612744,24
165,79345,1948,0,0,0,Draft,1610612744,63
166,79346,1948,0,0,0,Draft,1610610032,55
167,79347,1948,0,0,0,Draft,1610610032,105
168,79348,1948,0,0,0,Draft,1610610032,106
169,79349,1948,0,0,0,Draft,1610610032,41
170,79350,1948,0,0,0,Draft,1610610034,107
171,79352,1948,0,0,0,Draft,1610610034,108
172,79353,1948,0,0,0,Draft,1610610034,109
173,79354,1948,0,0,0,Draft,1610610034,44
174,79355,1948,0,0,0,Draft,1610610036,10
175,79356,1948,0,0,0,Draft,1610610036,110
176,79357,1948,0,0,0,Draft,1610610036,111
177,79358,1948,0,0,0,Draft,1610610036,112
178,79359,1948,0,0,0,Draft,1610610036,74
179,79360,1948,0,0,0,Draft,1610610036,59
180,79361,1948,0,0,0,Draft,1610610024,113
181,79362,1948,0,0,0,Draft,1610610024,14
182,79363,1948,0,0,0,Draft,1610610024,114
183,79364,1948,0,0,0,Draft,1610610024,115
184,79365,1948,0,0,0,Draft,1610610024,116
185,79366,1948,0,0,0,Draft,1610610024,117
186,79367,1948,0,0,0,Draft,1610610024,118
187,79368,1948,0,0,0,Draft,1610610024,119
188,79369,1948,0,0,0,Draft,1610610024,120
189,79370,1948,0,0,0,Draft,1610612765,121
190,79371,1948,0,0,0,Draft,1610610029,10
191,76270,1948,0,0,0,Draft,1610610024,122
192,78124,1949,1,1,1,Draft,1610610032,40
193,76897,1949,1,2,2,Draft,1610610030,25
194,76959,1949,1,3,3,Draft,1610612765,55
195,77346,1949,1,4,4,Draft,1610612738,123
196,76779,1949,1,5,5,Draft,1610612744,23
197,77392,1949,1,6,6,Draft,1610610024,56
198,77537,1949,1,7,7,Draft,1610612752,124
199,77199,1949,1,8,8,Draft,1610610036,25
200,77249,1949,1,9,9,Draft,1610610025,125
201,78063,1949,1,10,10,Draft,1610612758,64
202,79406,1949,0,0,0,Draft,1610610034,27
203,79407,1949,0,0,0,Draft,1610610034,126
204,79408,1949,0,0,0,Draft,1610610034,127
205,79409,1949,0,0,0,Draft,1610610034,128
206,79410,1949,0,0,0,Draft,1610610036,36
207,79411,1949,0,0,0,Draft,1610610036,129
208,79412,1949,2,0,0,Draft,1610610036,130
209,79413,1949,0,0,0,Draft,1610610024,107
210,79414,1949,0,0,0,Draft,1610610024,131
211,79415,1949,0,0,0,Draft,1610610024,132
212,79416,1949,0,0,0,Draft,1610610024,133
213,79417,1949,0,0,0,Draft,1610610024,10
214,79418,1949,0,0,0,Draft,1610610024,134
215,79419,1949,0,0,0,Draft,1610612765,13
216,79420,1949,0,0,0,Draft,1610610030,135
217,79421,1949,0,0,0,Draft,1610610030,37
218,79422,1949,0,0,0,Draft,1610610030,55
219,78033,1949,8,0,0,Draft,1610610032,136
220,76962,1949,0,0,0,Draft,1610612747,137
221,77218,1949,2,0,0,Draft,1610612738,93
222,77285,1949,8,0,0,Draft,1610612738,136
223,77366,1949,3,0,0,Draft,1610610032,138
224,76414,1949,2,0,0,Draft,1610612758,54
225,76452,1949,5,0,0,Draft,1610610032,83
226,76580,1949,5,0,0,Draft,1610610034,32
227,76585,1949,2,0,0,Draft,1610612752,139
228,76636,1949,3,0,0,Draft,1610610025,26
229,76687,1949,4,0,0,Draft,1610610030,135
230,79405,1949,0,0,0,Draft,1610610034,21
231,79404,1949,0,0,0,Draft,1610610032,20
232,78074,1949,0,0,0,Draft,1610610034,44
233,78075,1949,3,0,0,Draft,1610612765,14
234,78405,1949,3,0,0,Draft,1610612752,94
235,78447,1949,0,0,0,Draft,1610612747,81
236,77429,1949,0,0,0,Territorial,1610610034,44
237,77593,1949,0,0,0,Territorial,1610612747,140
238,77659,1949,3,0,0,Draft,1610612738,93
239,77683,1949,4,0,0,Draft,1610612765,125
240,77724,1949,2,0,0,Draft,1610612744,33
241,77758,1949,2,0,0,Draft,1610612765,65
242,77769,1949,2,0,0,Draft,1610610034,75
243,77779,1949,3,0,0,Draft,1610610030,85
244,77834,1949,4,0,0,Draft,1610610032,69
245,77887,1949,7,0,0,Draft,1610610034,107
246,76098,1949,5,0,0,Draft,1610610036,25
247,76110,1949,2,0,0,Draft,1610610030,37
248,76131,1949,2,0,0,Draft,1610610025,25
249,76190,1949,3,0,0,Draft,1610612744,57
250,76214,1949,6,0,0,Draft,1610610030,141
251,79389,1949,0,0,0,Draft,1610612738,142
252,79390,1949,0,0,0,Draft,1610612738,52
253,79391,1949,0,0,0,Draft,1610612738,85
254,79392,1949,0,0,0,Draft,1610612738,92
255,79393,1949,0,0,0,Draft,1610612738,38
256,79394,1949,0,0,0,Draft,1610612738,143
257,79395,1949,0,0,0,Draft,1610612738,91
258,79396,1949,0,0,0,Draft,1610612752,37
259,79397,1949,0,0,0,Draft,1610612752,59
260,79398,1949,0,0,0,Draft,1610612752,144
261,79399,1949,0,0,0,Draft,1610612752,145
262,79400,1949,0,0,0,Draft,1610612752,46
263,79401,1949,0,0,0,Draft,1610610032,146
264,79402,1949,0,0,0,Draft,1610610032,147
265,79403,1949,0,0,0,Draft,1610610032,148
266,76835,1949,3,0,0,Draft,1610610024,37
267,78125,1950,1,1,1,Draft,1610612738,85
268,77933,1950,1,2,2,Draft,1610610024,2
269,600003,1950,1,3,3,Draft,1610612737,93
270,78086,1950,1,4,4,Draft,1610610036,7
271,76744,1950,1,5,5,Draft,1610610025,149
272,79437,1950,1,6,6,Draft,1610612752,78
273,78628,1950,1,7,7,Draft,1610612765,27
274,77347,1950,1,8,8,Draft,1610610030,65
275,77559,1950,1,9,9,Draft,1610612758,12
276,77773,1950,1,10,10,Draft,1610612747,37
277,77402,1950,1,11,11,Draft,1610612755,12
278,79487,1950,8,0,0,Draft,1610610030,62
279,79486,1950,9,0,0,Draft,1610610030,150
280,79485,1950,4,0,0,Draft,1610610030,25
281,79484,1950,11,0,0,Draft,1610610030,135
282,79483,1950,10,0,0,Draft,1610610030,33
283,79482,1950,5,0,0,Draft,1610610030,151
284,79481,1950,9,0,0,Draft,1610612758,92
285,79480,1950,2,0,0,Draft,1610612758,101
286,79479,1950,3,0,0,Draft,1610612758,152
287,79478,1950,8,0,0,Draft,1610612758,101
288,79477,1950,7,0,0,Draft,1610612758,153
289,79476,1950,6,0,0,Draft,1610612758,65
290,79475,1950,4,0,0,Draft,1610612758,30
291,79474,1950,10,0,0,Draft,1610612758,70
292,77441,1950,5,0,0,Draft,1610610024,78
293,79473,1950,3,0,0,Draft,1610612747,3
294,79472,1950,9,0,0,Draft,1610612747,154
295,79471,1950,2,0,0,Draft,1610612747,140
296,79470,1950,6,0,0,Draft,1610612747,146
297,79469,1950,10,0,0,Draft,1610612747,3
298,79468,1950,8,0,0,Draft,1610612747,155
299,79467,1950,5,0,0,Draft,1610612765,156
300,79466,1950,4,0,0,Draft,1610612765,136
301,79465,1950,6,0,0,Draft,1610612765,157
302,79464,1950,7,0,0,Draft,1610612765,81
303,79488,1950,2,0,0,Draft,1610610030,158
304,79489,1950,7,0,0,Draft,1610612755,24
305,79490,1950,3,0,0,Draft,1610612755,80
306,79491,1950,8,0,0,Draft,1610612755,159
307,79492,1950,5,0,0,Draft,1610612755,29
308,79493,1950,4,0,0,Draft,1610612755,146
309,79494,1950,9,0,0,Draft,1610612755,72
310,79495,1950,6,0,0,Draft,1610612755,137
311,79496,1950,10,0,0,Draft,1610612755,160
312,79497,1950,6,0,0,Draft,1610612737,129
313,79498,1950,10,0,0,Draft,1610612737,56
314,79499,1950,3,0,0,Draft,1610612737,40
315,79500,1950,8,0,0,Draft,1610612737,56
316,79501,1950,7,0,0,Draft,1610612737,26
317,79502,1950,4,0,0,Draft,1610612737,79
318,77090,1950,7,0,0,Draft,1610612747,140
319,77268,1950,8,0,0,Draft,1610610025,161
320,77394,1950,9,0,0,Draft,1610610036,162
321,76311,1950,3,0,0,Draft,1610612765,81
322,76326,1950,2,0,0,Draft,1610612755,124
323,76394,1950,5,0,0,Draft,1610612737,13
324,76442,1950,2,0,0,Draft,1610612738,163
325,76496,1950,2,0,0,Draft,1610612744,163
326,76551,1950,9,0,0,Draft,1610612737,155
327,76565,1950,3,0,0,Draft,1610610024,82
328,76584,1950,3,0,0,Draft,1610612738,7
329,76797,1950,2,0,0,Draft,1610612737,118
330,79463,1950,9,0,0,Draft,1610612765,164
331,79462,1950,8,0,0,Draft,1610612765,165
332,77444,1950,6,0,0,Draft,1610612738,166
333,77657,1950,3,0,0,Draft,1610610030,79
334,77675,1950,4,0,0,Draft,1610610025,167
335,77743,1950,6,0,0,Draft,1610610030,135
336,77753,1950,4,0,0,Draft,1610610036,83
337,77775,1950,2,0,0,Draft,1610610025,26
338,77780,1950,5,0,0,Draft,1610610036,100
339,77859,1950,2,0,0,Draft,1610610024,56
340,77959,1950,2,0,0,Draft,1610612765,69
341,78067,1950,3,0,0,Draft,1610610036,101
342,78082,1950,2,0,0,Draft,1610612752,5
343,78126,1950,2,0,0,Draft,1610610036,80
344,76056,1950,0,0,0,Territorial,1610612744,168
345,76129,1950,5,0,0,Draft,1610612747,14
346,76186,1950,7,0,0,Draft,1610610030,121
347,76209,1950,5,0,0,Draft,1610612744,57
348,79341,1950,5,0,0,Draft,1610612758,91
349,79423,1950,7,0,0,Draft,1610612738,25
350,79424,1950,9,0,0,Draft,1610612738,169
351,79425,1950,10,0,0,Draft,1610612738,93
352,79426,1950,8,0,0,Draft,1610612738,93
353,79427,1950,4,0,0,Draft,1610612738,54
354,79428,1950,5,0,0,Draft,1610612738,55
355,79429,1950,9,0,0,Draft,1610610025,83
356,79430,1950,6,0,0,Draft,1610610025,110
357,79431,1950,10,0,0,Draft,1610610025,98
358,79432,1950,5,0,0,Draft,1610610025,111
359,79433,1950,3,0,0,Draft,1610610025,62
360,79434,1950,7,0,0,Draft,1610610025,126
361,79435,1950,7,0,0,Draft,1610612752,37
362,79436,1950,5,0,0,Draft,1610612752,170
363,79438,1950,9,0,0,Draft,1610612752,130
364,79439,1950,8,0,0,Draft,1610612752,171
365,79440,1950,4,0,0,Draft,1610612752,44
366,79441,1950,6,0,0,Draft,1610612752,172
367,79442,1950,3,0,0,Draft,1610612752,85
368,79443,1950,10,0,0,Draft,1610612744,173
369,79444,1950,3,0,0,Draft,1610612744,65
370,79445,1950,6,0,0,Draft,1610612744,174
371,79446,1950,9,0,0,Draft,1610612744,28
372,79447,1950,12,0,0,Draft,1610612744,81
373,79448,1950,7,0,0,Draft,1610612744,99
374,79449,1950,8,0,0,Draft,1610612744,168
375,79450,1950,4,0,0,Draft,1610612744,47
376,79451,1950,11,0,0,Draft,1610612744,168
377,79452,1950,6,0,0,Draft,1610610036,82
378,79453,1950,7,0,0,Draft,1610610036,59
379,79454,1950,8,0,0,Draft,1610610036,8
380,79455,1950,10,0,0,Draft,1610610036,175
381,79456,1950,8,0,0,Draft,1610610024,13
382,79457,1950,7,0,0,Draft,1610610024,149
383,79458,1950,6,0,0,Draft,1610610024,40
384,79459,1950,9,0,0,Draft,1610610024,174
385,79460,1950,4,0,0,Draft,1610610024,56
386,79461,1950,10,0,0,Draft,1610610024,129
387,76850,1950,4,0,0,Draft,1610612747,19
388,79526,1951,1,1,1,Draft,1610610024,158
389,77089,1951,1,2,2,Draft,1610612737,91
390,79544,1951,1,3,3,Draft,1610610030,146
391,78163,1951,1,4,4,Draft,1610612765,70
392,77513,1951,1,5,5,Draft,1610612755,176
393,78187,1951,1,6,6,Draft,1610612752,22
394,76114,1951,1,7,7,Draft,1610612738,40
395,77912,1951,1,8,8,Draft,1610612758,82
396,78278,1951,1,9,9,Draft,1610612744,26
397,79284,1951,2,1,10,Draft,1610610024,40
398,79559,1951,2,2,11,Draft,1610612737,177
399,79549,1951,2,3,12,Draft,1610610030,178
400,77256,1951,2,4,13,Draft,1610612765,72
401,78066,1951,2,5,14,Draft,1610612755,179
402,79510,1951,2,6,15,Draft,1610612752,91
403,79506,1951,2,7,16,Draft,1610612738,62
404,77902,1951,2,8,17,Draft,1610612758,18
405,77824,1951,2,9,18,Draft,1610612744,69
406,77032,1951,2,10,19,Draft,1610612747,40
407,79525,1951,3,1,20,Draft,1610610024,158
408,79557,1951,3,2,21,Draft,1610612737,75
409,79546,1951,3,3,22,Draft,1610610030,180
410,76705,1951,3,4,23,Draft,1610612765,18
411,76837,1951,3,5,24,Draft,1610612755,20
412,79509,1951,3,6,25,Draft,1610612752,174
413,79505,1951,3,7,26,Draft,1610612738,103
414,76578,1951,3,8,27,Draft,1610612758,167
415,79517,1951,3,9,28,Draft,1610612744,159
416,79538,1951,3,10,29,Draft,1610612747,21
417,79522,1951,4,1,30,Draft,1610610024,63
418,78171,1951,4,2,31,Draft,1610612737,181
419,78359,1951,4,3,32,Draft,1610610030,62
420,79531,1951,4,4,33,Draft,1610612765,182
421,79551,1951,4,5,34,Draft,1610612755,82
422,79512,1951,4,6,35,Draft,1610612752,51
423,79504,1951,4,7,36,Draft,1610612738,183
424,76141,1951,4,8,37,Draft,1610612758,158
425,79516,1951,4,9,38,Draft,1610612744,184
426,79537,1951,4,10,39,Draft,1610612747,55
427,79524,1951,5,1,40,Draft,1610610024,185
428,79561,1951,5,2,41,Draft,1610612737,183
429,79548,1951,5,3,42,Draft,1610610030,126
430,79532,1951,5,4,43,Draft,1610612765,121
431,79550,1951,5,5,44,Draft,1610612755,177
432,79513,1951,5,6,45,Draft,1610612752,186
433,79507,1951,5,7,46,Draft,1610612738,65
434,79435,1951,5,8,47,Draft,1610612758,37
435,77230,1951,5,9,48,Draft,1610612744,173
436,79539,1951,5,10,49,Draft,1610612747,137
437,79521,1951,6,1,50,Draft,1610610024,23
438,77941,1951,6,2,51,Draft,1610612737,107
439,79545,1951,6,3,52,Draft,1610610030,98
440,79530,1951,6,4,53,Draft,1610612765,34
441,79555,1951,6,5,54,Draft,1610612755,73
442,77536,1951,6,6,55,Draft,1610612752,124
443,77422,1951,6,7,56,Draft,1610612738,131
444,79542,1951,6,8,57,Draft,1610612758,157
445,79518,1951,6,9,58,Draft,1610612744,187
446,79535,1951,6,10,59,Draft,1610612747,188
447,79528,1951,7,1,60,Draft,1610610024,80
448,79556,1951,7,2,61,Draft,1610612737,59
449,79543,1951,7,3,62,Draft,1610610030,26
450,79534,1951,7,4,63,Draft,1610612765,27
451,79554,1951,7,5,64,Draft,1610612755,131
452,79511,1951,7,6,65,Draft,1610612752,29
453,79503,1951,7,7,66,Draft,1610612738,60
454,79540,1951,7,8,67,Draft,1610612758,46
455,76555,1951,7,9,68,Draft,1610612744,189
456,79536,1951,7,10,69,Draft,1610612747,40
457,79523,1951,8,1,70,Draft,1610610024,21
458,79560,1951,8,2,71,Draft,1610612737,158
459,79547,1951,8,3,72,Draft,1610610030,165
460,79533,1951,8,4,73,Draft,1610612765,163
461,79552,1951,8,5,74,Draft,1610612755,72
462,79508,1951,8,6,75,Draft,1610612738,82
463,79541,1951,8,7,76,Draft,1610612758,134
464,77849,1951,8,8,77,Draft,1610612744,149
465,79520,1951,9,1,78,Draft,1610610024,110
466,79562,1951,9,2,79,Draft,1610612737,190
467,79553,1951,9,3,80,Draft,1610612755,191
468,79514,1951,9,4,81,Draft,1610612744,103
469,79529,1951,10,1,82,Draft,1610610024,21
470,79558,1951,10,2,83,Draft,1610612737,192
471,79515,1951,10,3,84,Draft,1610612744,61
472,79527,1951,11,1,85,Draft,1610610024,20
473,79519,1951,12,1,86,Draft,1610610024,35
474,78169,1951,0,0,0,Territorial,1610612747,19
475,78616,1952,1,0,1,Draft,1610612737,14
476,76081,1952,1,0,2,Draft,1610610024,79
477,76894,1952,1,0,3,Draft,1610612765,49
478,79618,1952,1,0,4,Draft,1610610030,68
479,77868,1952,1,0,5,Draft,1610612752,193
480,79570,1952,1,0,6,Draft,1610612738,111
481,77397,1952,1,0,7,Draft,1610612755,54
482,79607,1952,1,0,8,Draft,1610612758,34
483,77414,1952,1,0,9,Draft,1610612747,41
484,79604,1952,0,0,0,Draft,1610612747,132
485,79605,1952,0,0,0,Draft,1610612747,194
486,79606,1952,0,0,0,Draft,1610612747,195
487,79608,1952,0,0,0,Draft,1610612758,147
488,79609,1952,0,0,0,Draft,1610612758,37
489,79610,1952,0,0,0,Draft,1610612758,192
490,79611,1952,0,0,0,Draft,1610612758,62
491,79612,1952,0,0,0,Draft,1610612758,91
492,79613,1952,0,0,0,Draft,1610612758,16
493,79614,1952,0,0,0,Draft,1610612758,78
494,79615,1952,0,0,0,Draft,1610612758,44
495,79616,1952,0,0,0,Draft,1610612758,44
496,79617,1952,0,0,0,Draft,1610612758,196
497,79619,1952,0,0,0,Draft,1610610030,197
498,79620,1952,0,0,0,Draft,1610610030,99
499,79621,1952,0,0,0,Draft,1610610030,180
500,79622,1952,0,0,0,Draft,1610610030,198
501,79623,1952,0,0,0,Draft,1610610030,29
502,78280,1952,0,0,0,Draft,1610612752,5
503,78446,1952,0,0,0,Draft,1610610024,27
504,78506,1952,0,0,0,Draft,1610610030,25
505,76241,1952,0,0,0,Draft,1610612755,28
506,76246,1952,0,0,0,Draft,1610612744,168
507,77843,1952,0,0,0,Draft,1610610024,10
508,77886,1952,0,0,0,Draft,1610610024,199
509,77900,1952,0,0,0,Draft,1610612744,56
510,77947,1952,0,0,0,Draft,1610610030,65
511,77430,1952,0,0,0,Draft,1610612758,124
512,76301,1952,0,0,0,Draft,1610612752,28
513,76428,1952,10,0,0,Draft,1610612738,118
514,76434,1952,0,0,0,Draft,1610612752,200
515,76536,1952,2,0,0,Draft,1610612744,192
516,76557,1952,0,0,0,Draft,1610610024,201
517,79624,1952,0,0,0,Draft,1610612755,149
518,79625,1952,0,0,0,Draft,1610612755,163
519,79626,1952,0,0,0,Draft,1610612755,14
520,79627,1952,0,0,0,Draft,1610612755,72
521,79628,1952,0,0,0,Draft,1610612737,3
522,79629,1952,0,0,0,Draft,1610612737,121
523,79630,1952,0,0,0,Draft,1610612737,2
524,79631,1952,0,0,0,Draft,1610612737,202
525,79632,1952,0,0,0,Draft,1610612737,203
526,79633,1952,0,0,0,Draft,1610612737,204
527,79634,1952,0,0,0,Draft,1610612737,182
528,79603,1952,0,0,0,Draft,1610612747,205
529,79602,1952,0,0,0,Draft,1610612747,121
530,78639,1952,0,0,0,Draft,1610610030,124
531,76891,1952,0,0,0,Draft,1610610024,206
532,76986,1952,4,0,0,Draft,1610612738,71
533,77045,1952,0,0,0,Draft,1610612747,174
534,77499,1952,0,0,0,Draft,1610612755,207
535,77549,1952,0,0,0,Draft,1610612737,150
536,77551,1952,0,0,0,Draft,1610612758,124
537,77563,1952,0,0,0,Draft,1610612747,3
538,77573,1952,0,0,0,Draft,1610612765,206
539,77599,1952,0,0,0,Draft,1610612737,72
540,77619,1952,0,0,0,Territorial,1610612744,57
541,79534,1952,0,0,0,Draft,1610612765,27
542,79563,1952,6,0,0,Draft,1610612738,126
543,79564,1952,9,0,0,Draft,1610612738,93
544,79565,1952,7,0,0,Draft,1610612738,61
545,79566,1952,2,0,0,Draft,1610612738,40
546,79567,1952,5,0,0,Draft,1610612738,55
547,79568,1952,3,0,0,Draft,1610612738,208
548,79569,1952,8,0,0,Draft,1610612738,209
549,79571,1952,0,0,0,Draft,1610612752,64
550,79572,1952,0,0,0,Draft,1610612752,43
551,79573,1952,0,0,0,Draft,1610612752,128
552,79574,1952,0,0,0,Draft,1610612752,147
553,79575,1952,0,0,0,Draft,1610612744,54
554,79576,1952,0,0,0,Draft,1610612744,4
555,79577,1952,0,0,0,Draft,1610612744,149
556,79578,1952,0,0,0,Draft,1610612744,125
557,79579,1952,0,0,0,Draft,1610612744,6
558,79580,1952,0,0,0,Draft,1610612744,23
