PlayerID,Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,AST,STL,PTS,Data
1631863,BRK,DET,L,12.92,1,1,1.0,0,0,0.0,3,4,0.75,0,1,5,2024-11-03
1631781,NOP,ATL,L,17.63,3,4,0.75,1,1,1.0,0,0,0.0,0,1,7,2024-11-03
1631992,ORL,DAL,L,26.0,2,6,0.333,2,6,0.333,1,1,1.0,1,0,7,2024-11-03
1631908,DAL,ORL,W,17.45,2,4,0.5,1,2,0.5,0,0,0.0,0,2,5,2024-11-03
1631468,ORL,DAL,L,22.13,4,12,0.333,2,8,0.25,2,2,1.0,0,1,12,2024-11-03
1631988,NOP,ATL,L,23.52,1,2,0.5,0,1,0.0,1,1,1.0,1,1,3,2024-11-03
1631588,ORL,DAL,L,20.5,3,10,0.3,0,4,0.0,4,4,1.0,0,0,10,2024-11-03
1631940,ATL,NOP,W,21.95,3,7,0.429,0,1,0.0,0,0,0.0,1,2,6,2024-11-03
1631528,BRK,DET,L,16.72,1,3,0.333,1,2,0.5,1,2,0.5,1,0,4,2024-11-03
1631556,BRK,DET,L,21.93,2,4,0.5,0,0,0.0,4,12,0.333,5,1,8,2024-11-03
1631568,ORL,DAL,L,15.93,1,6,0.167,0,4,0.0,1,2,0.5,1,1,3,2024-11-03
1631759,NOP,ATL,L,3.55,1,2,0.5,1,2,0.5,0,0,0.0,0,0,3,2024-11-03
1631960,DET,BRK,W,13.7,0,0,0.0,0,0,0.0,2,2,1.0,0,0,2,2024-11-03
1632014,DAL,ORL,W,15.82,0,1,0.0,0,1,0.0,0,0,0.0,2,0,0,2024-11-03
1631840,ORL,DAL,L,6.98,1,3,0.333,0,0,0.0,0,0,0.0,0,0,2,2024-11-03
1631690,BRK,DET,L,16.02,2,5,0.4,0,3,0.0,0,0,0.0,0,0,4,2024-11-03
1631620,ORL,DAL,L,14.32,2,6,0.333,0,3,0.0,0,0,0.0,0,0,4,2024-11-03
1631790,BRK,DET,L,1.6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-03
1631563,DAL,ORL,W,5.77,0,3,0.0,0,2,0.0,2,3,0.667,1,0,2,2024-11-03
1631486,ATL,NOP,W,2.38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-03
1631777,BRK,DET,L,1.6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-03
1631747,DET,BRK,W,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-03
1631599,DET,BRK,W,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-03
1631955,NOP,ATL,L,3.55,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-03
1631470,DAL,ORL,W,5.95,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-03
1631985,DET,BRK,W,10.33,0,1,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-11-03
1631516,ORL,DAL,L,5.23,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-11-03
1631547,NOP,ATL,L,3.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-11-03
1631523,DAL,ORL,W,7.8,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,2024-11-03
1631713,DAL,ORL,W,8.57,1,3,0.333,1,2,0.5,0,0,0.0,0,0,3,2024-11-03
1631891,ORL,DAL,L,20.72,1,2,0.5,0,0,0.0,0,0,0.0,2,0,2,2024-11-03
1631474,CLE,MIL,W,34.75,15,22,0.682,7,11,0.636,2,2,1.0,8,0,39,2024-11-04
1631979,DAL,IND,L,42.35,9,24,0.375,4,10,0.4,12,15,0.8,15,2,34,2024-11-04
1631502,PHO,PHI,W,38.55,14,20,0.7,2,5,0.4,5,5,1.0,6,0,35,2024-11-04
1631785,UTA,CHI,W,38.58,8,18,0.444,6,12,0.5,11,13,0.846,9,1,33,2024-11-04
1631665,UTA,CHI,W,30.78,12,17,0.706,2,4,0.5,2,2,1.0,5,0,28,2024-11-04
1631748,LAL,DET,L,39.0,13,23,0.565,0,4,0.0,11,14,0.786,4,0,37,2024-11-04
1631789,MEM,BRK,L,28.68,11,12,0.917,1,1,1.0,2,4,0.5,1,0,25,2024-11-04
1631511,IND,DAL,W,35.53,10,16,0.625,2,8,0.25,3,6,0.5,12,2,25,2024-11-04
1631717,DEN,TOR,W,38.2,10,22,0.455,1,5,0.2,7,8,0.875,13,1,28,2024-11-04
1631879,BOS,ATL,W,30.48,10,21,0.476,6,14,0.429,2,3,0.667,9,2,28,2024-11-04
1631856,HOU,NYK,W,33.37,11,15,0.733,0,3,0.0,3,3,1.0,5,0,25,2024-11-04
1631647,SAS,LAC,L,34.1,9,22,0.409,2,9,0.222,4,4,1.0,3,3,24,2024-11-04
1631668,CHI,UTA,L,32.88,9,17,0.529,2,5,0.4,3,3,1.0,6,1,23,2024-11-04
1631553,IND,DAL,W,32.92,10,17,0.588,5,8,0.625,5,5,1.0,0,1,30,2024-11-04
1631811,CHI,UTA,L,34.8,9,13,0.692,0,2,0.0,7,7,1.0,5,0,25,2024-11-04
1631786,MIN,CHO,W,25.98,9,13,0.692,5,7,0.714,2,2,1.0,2,1,25,2024-11-04
1631772,PHI,PHO,L,40.93,12,22,0.545,6,14,0.429,2,3,0.667,2,1,32,2024-11-04
1631754,DAL,IND,L,33.72,8,9,0.889,2,2,1.0,2,2,1.0,6,1,20,2024-11-04
1631589,LAL,DET,L,40.0,7,16,0.438,1,2,0.5,5,5,1.0,11,2,20,2024-11-04
1631638,MIL,CLE,L,37.33,11,22,0.5,5,9,0.556,9,9,1.0,7,0,36,2024-11-04
1631901,NYK,HOU,L,42.42,9,24,0.375,2,4,0.5,9,9,1.0,8,1,29,2024-11-04
1631573,MIA,SAC,L,35.9,9,19,0.474,1,2,0.5,8,11,0.727,6,2,27,2024-11-04
1631972,SAC,MIA,W,35.98,10,18,0.556,1,2,0.5,5,5,1.0,6,0,26,2024-11-04
1631659,CHI,UTA,L,34.28,10,19,0.526,6,9,0.667,2,2,1.0,6,2,28,2024-11-04
1631837,TOR,DEN,L,32.45,11,18,0.611,0,0,0.0,2,4,0.5,3,3,24,2024-11-04
1631875,TOR,DEN,L,35.68,10,20,0.5,4,9,0.444,2,2,1.0,5,3,26,2024-11-04
1631927,LAC,SAS,W,25.53,8,10,0.8,5,6,0.833,0,0,0.0,1,1,21,2024-11-04
1631698,WAS,GSW,L,21.42,6,10,0.6,0,0,0.0,4,4,1.0,7,0,16,2024-11-04
1631924,MIA,SAC,L,35.95,7,15,0.467,0,1,0.0,2,5,0.4,5,3,16,2024-11-04
1631900,GSW,WAS,W,24.08,7,15,0.467,4,9,0.444,6,6,1.0,6,0,24,2024-11-04
1632006,IND,DAL,W,35.58,10,16,0.625,1,2,0.5,2,2,1.0,4,0,23,2024-11-04
1631750,MIL,CLE,L,33.97,7,9,0.778,7,9,0.778,0,0,0.0,1,0,21,2024-11-04
1631844,POR,NOP,W,12.0,8,9,0.889,2,3,0.667,2,2,1.0,1,2,20,2024-11-04
1631471,DET,LAL,W,35.33,10,16,0.625,1,2,0.5,5,7,0.714,4,1,26,2024-11-04
1631554,LAC,SAS,W,34.05,7,15,0.467,5,8,0.625,4,5,0.8,3,3,23,2024-11-04
1631492,NYK,HOU,L,39.58,7,14,0.5,5,6,0.833,2,3,0.667,2,1,21,2024-11-04
1631697,MEM,BRK,L,32.57,10,22,0.455,1,3,0.333,4,4,1.0,9,0,25,2024-11-04
1631959,WAS,GSW,L,33.72,8,20,0.4,2,10,0.2,6,7,0.857,3,3,24,2024-11-04
1631624,DAL,IND,L,39.62,11,21,0.524,3,7,0.429,2,2,1.0,4,0,27,2024-11-04
1632027,GSW,WAS,W,28.88,5,7,0.714,3,4,0.75,5,7,0.714,5,0,18,2024-11-04
1631520,OKC,ORL,W,34.53,10,17,0.588,3,7,0.429,0,0,0.0,1,3,23,2024-11-04
1631673,UTA,CHI,W,34.28,7,18,0.389,4,7,0.571,6,6,1.0,5,1,24,2024-11-04
1631990,DEN,TOR,W,34.05,6,10,0.6,1,5,0.2,8,10,0.8,6,1,21,2024-11-04
1631853,CLE,MIL,W,34.7,7,14,0.5,0,0,0.0,0,2,0.0,6,2,14,2024-11-04
1631649,ATL,BOS,L,22.87,8,12,0.667,0,3,0.0,2,2,1.0,0,2,18,2024-11-04
1631998,BOS,ATL,W,29.32,8,16,0.5,4,9,0.444,1,2,0.5,6,2,21,2024-11-04
1631919,SAC,MIA,W,37.05,11,21,0.524,3,6,0.5,3,4,0.75,5,0,28,2024-11-04
1631823,POR,NOP,W,34.1,10,17,0.588,3,8,0.375,1,1,1.0,4,1,24,2024-11-04
1631606,POR,NOP,W,31.85,9,14,0.643,1,1,1.0,0,2,0.0,0,1,19,2024-11-04
1631604,LAC,SAS,W,33.33,6,10,0.6,3,5,0.6,2,4,0.5,4,1,17,2024-11-04
1631488,MIA,SAC,L,33.75,9,18,0.5,5,11,0.455,4,5,0.8,3,0,27,2024-11-04
1631870,GSW,WAS,W,27.65,7,14,0.5,3,8,0.375,3,4,0.75,2,2,20,2024-11-04
1632001,HOU,NYK,W,35.78,8,14,0.571,1,5,0.2,2,2,1.0,5,2,19,2024-11-04
1631999,MIL,CLE,L,38.88,10,21,0.476,0,2,0.0,1,2,0.5,1,0,21,2024-11-04
1631531,BRK,MEM,W,36.05,8,11,0.727,3,4,0.75,1,2,0.5,2,0,20,2024-11-04
1631586,PHI,PHO,L,27.77,5,8,0.625,3,6,0.5,0,0,0.0,7,1,13,2024-11-04
1631686,SAS,LAC,L,38.22,7,12,0.583,5,10,0.5,2,3,0.667,2,0,21,2024-11-04
1631548,MIN,CHO,W,29.08,6,11,0.545,4,6,0.667,5,7,0.714,1,1,21,2024-11-04
1631540,OKC,ORL,W,35.07,8,16,0.5,1,3,0.333,4,4,1.0,9,1,21,2024-11-04
1631854,NOP,POR,L,33.45,11,24,0.458,1,8,0.125,4,5,0.8,7,1,27,2024-11-04
1631802,NOP,POR,L,36.82,9,15,0.6,2,6,0.333,0,0,0.0,4,2,20,2024-11-04
1631514,SAC,MIA,W,37.92,6,12,0.5,2,4,0.5,2,2,1.0,7,0,16,2024-11-04
1631509,PHI,PHO,L,30.02,6,14,0.429,5,11,0.455,2,2,1.0,6,0,19,2024-11-04
1631729,TOR,DEN,L,32.9,6,11,0.545,2,4,0.5,2,3,0.667,4,2,16,2024-11-04
1631834,PHO,PHI,W,34.03,7,10,0.7,3,5,0.6,0,0,0.0,3,2,17,2024-11-04
1631733,DEN,TOR,W,36.25,7,16,0.438,3,10,0.3,2,3,0.667,3,1,19,2024-11-04
1631696,ORL,OKC,L,34.98,6,13,0.462,1,4,0.25,6,6,1.0,6,0,19,2024-11-04
1631519,DET,LAL,W,35.8,7,17,0.412,1,5,0.2,2,5,0.4,11,0,17,2024-11-04
1631793,WAS,GSW,L,32.98,7,12,0.583,1,3,0.333,1,1,1.0,7,0,16,2024-11-04
1631987,POR,NOP,W,36.52,6,12,0.5,2,5,0.4,2,4,0.5,4,1,16,2024-11-04
1632026,BOS,ATL,W,22.0,3,4,0.75,1,2,0.5,2,2,1.0,3,2,9,2024-11-04
1631731,UTA,CHI,W,31.65,6,7,0.857,0,0,0.0,0,2,0.0,2,0,12,2024-11-04
1631783,POR,NOP,W,35.72,5,15,0.333,2,7,0.286,4,4,1.0,4,2,16,2024-11-04
1631582,PHO,PHI,W,23.67,6,9,0.667,3,4,0.75,0,0,0.0,0,1,15,2024-11-04
1631865,SAS,LAC,L,33.5,6,11,0.545,2,7,0.286,0,0,0.0,10,2,14,2024-11-04
1631848,DEN,TOR,W,30.57,4,7,0.571,1,2,0.5,7,9,0.778,1,2,16,2024-11-04
1631596,DET,LAL,W,32.18,7,12,0.583,4,8,0.5,1,1,1.0,1,0,19,2024-11-04
1631880,DET,LAL,W,23.85,5,7,0.714,0,0,0.0,1,1,1.0,1,1,11,2024-11-04
1631753,CLE,MIL,W,31.85,6,15,0.4,1,3,0.333,4,6,0.667,3,0,17,2024-11-04
1632009,BOS,ATL,W,25.48,7,12,0.583,3,8,0.375,1,1,1.0,4,1,18,2024-11-04
1631667,ORL,OKC,L,26.73,5,8,0.625,0,1,0.0,1,2,0.5,4,1,11,2024-11-04
1631829,TOR,DEN,L,30.43,5,11,0.455,2,7,0.286,1,1,1.0,8,1,13,2024-11-04
1631535,HOU,NYK,W,33.37,5,8,0.625,0,1,0.0,2,2,1.0,3,1,12,2024-11-04
1631991,BRK,MEM,W,28.0,6,10,0.6,5,8,0.625,0,0,0.0,3,1,17,2024-11-04
1631556,BRK,MEM,W,26.63,5,8,0.625,0,0,0.0,0,2,0.0,3,2,10,2024-11-04
1631699,MIL,CLE,L,35.72,6,12,0.5,1,5,0.2,0,0,0.0,0,4,13,2024-11-04
1631635,DEN,TOR,W,36.05,7,11,0.636,1,1,1.0,2,4,0.5,0,1,17,2024-11-04
1631613,BOS,ATL,W,23.5,7,11,0.636,2,6,0.333,0,0,0.0,2,0,16,2024-11-04
1631964,BRK,MEM,W,34.13,7,15,0.467,2,7,0.286,4,5,0.8,6,1,20,2024-11-04
1631529,PHO,PHI,W,28.42,5,8,0.625,1,3,0.333,4,6,0.667,2,2,15,2024-11-04
1631813,LAC,SAS,W,36.73,6,17,0.353,0,0,0.0,5,5,1.0,4,0,17,2024-11-04
1631608,IND,DAL,W,31.8,7,13,0.538,1,4,0.25,1,3,0.333,3,1,16,2024-11-04
1631496,NYK,HOU,L,32.42,7,17,0.412,0,2,0.0,3,4,0.75,0,0,17,2024-11-04
1631712,MIA,SAC,L,25.37,4,6,0.667,3,5,0.6,2,3,0.667,2,1,13,2024-11-04
1631861,MIN,CHO,W,25.17,4,10,0.4,1,4,0.25,4,6,0.667,4,2,13,2024-11-04
1631775,NOP,POR,L,33.77,4,14,0.286,3,9,0.333,7,7,1.0,6,0,18,2024-11-04
1631705,WAS,GSW,L,37.85,7,19,0.368,6,17,0.353,0,0,0.0,4,1,20,2024-11-04
1631952,ORL,OKC,L,34.15,8,17,0.471,1,4,0.25,5,6,0.833,2,2,22,2024-11-04
1631771,MIN,CHO,W,23.33,4,8,0.5,3,5,0.6,0,0,0.0,4,0,11,2024-11-04
1631827,CHI,UTA,L,30.02,5,11,0.455,1,4,0.25,4,5,0.8,7,1,15,2024-11-04
1631814,NYK,HOU,L,37.83,4,9,0.444,0,2,0.0,4,4,1.0,7,1,12,2024-11-04
1631847,NOP,POR,L,33.93,5,7,0.714,2,4,0.5,0,0,0.0,1,1,12,2024-11-04
1631749,OKC,ORL,W,17.42,4,9,0.444,1,3,0.333,2,2,1.0,1,3,11,2024-11-04
1631692,UTA,CHI,W,29.9,5,8,0.625,0,1,0.0,1,4,0.25,4,1,11,2024-11-04
1631684,PHO,PHI,W,23.7,3,6,0.5,2,4,0.5,6,6,1.0,0,0,14,2024-11-04
1632015,GSW,WAS,W,25.28,7,15,0.467,0,2,0.0,1,4,0.25,2,1,15,2024-11-04
1631600,OKC,ORL,W,21.5,5,10,0.5,1,2,0.5,3,5,0.6,1,0,14,2024-11-04
1631968,GSW,WAS,W,23.37,6,11,0.545,0,0,0.0,0,0,0.0,3,0,12,2024-11-04
1631937,MIN,CHO,W,28.28,5,9,0.556,3,6,0.5,1,1,1.0,3,2,14,2024-11-04
1631702,MIN,CHO,W,29.85,4,5,0.8,0,0,0.0,0,0,0.0,4,0,8,2024-11-04
1631644,MIL,CLE,L,22.48,3,4,0.75,1,1,1.0,0,0,0.0,5,2,7,2024-11-04
1632014,DAL,IND,L,23.03,6,8,0.75,2,3,0.667,0,0,0.0,1,0,14,2024-11-04
1631469,IND,DAL,W,20.1,6,10,0.6,0,0,0.0,0,0,0.0,2,1,12,2024-11-04
1631642,DEN,TOR,W,25.63,4,10,0.4,2,4,0.5,3,4,0.75,3,2,13,2024-11-04
1631842,DAL,IND,L,33.9,6,12,0.5,4,8,0.5,0,0,0.0,3,0,16,2024-11-04
1632008,CHO,MIN,L,20.98,4,8,0.5,0,0,0.0,2,2,1.0,6,1,10,2024-11-04
1631985,DET,LAL,W,16.65,4,9,0.444,0,5,0.0,4,4,1.0,0,2,12,2024-11-04
1631632,OKC,ORL,W,22.45,4,8,0.5,3,6,0.5,2,3,0.667,1,0,13,2024-11-04
1631804,BOS,ATL,W,23.18,4,7,0.571,0,0,0.0,2,2,1.0,0,1,10,2024-11-04
1632013,BRK,MEM,W,28.33,5,12,0.417,0,6,0.0,3,4,0.75,4,0,13,2024-11-04
1631610,ATL,BOS,L,30.58,7,20,0.35,2,7,0.286,4,5,0.8,4,1,20,2024-11-04
1631960,DET,LAL,W,24.7,3,7,0.429,0,0,0.0,2,2,1.0,2,0,8,2024-11-04
1631902,IND,DAL,W,24.27,5,8,0.625,1,3,0.333,0,0,0.0,2,0,11,2024-11-04
1631676,MEM,BRK,L,32.43,5,11,0.455,3,5,0.6,2,2,1.0,1,1,15,2024-11-04
1631637,SAC,MIA,W,38.78,5,11,0.455,1,4,0.25,3,3,1.0,1,0,14,2024-11-04
1631648,MEM,BRK,L,31.63,2,5,0.4,1,3,0.333,1,2,0.5,6,2,6,2024-11-04
1631652,PHI,PHO,L,39.03,2,6,0.333,1,3,0.333,0,0,0.0,5,1,5,2024-11-04
1631566,CLE,MIL,W,27.3,5,10,0.5,2,6,0.333,0,0,0.0,2,2,12,2024-11-04
1631755,ATL,BOS,L,26.03,4,5,0.8,2,3,0.667,0,1,0.0,2,0,10,2024-11-04
1631681,PHI,PHO,L,17.65,3,6,0.5,2,4,0.5,2,2,1.0,1,1,10,2024-11-04
1631929,CHI,UTA,L,28.32,2,7,0.286,0,3,0.0,6,7,0.857,4,0,10,2024-11-04
1631745,MIA,SAC,L,13.55,3,5,0.6,3,3,1.0,0,0,0.0,3,0,9,2024-11-04
1631693,ATL,BOS,L,29.2,4,7,0.571,1,3,0.333,2,2,1.0,3,0,11,2024-11-04
1631740,WAS,GSW,L,26.58,3,10,0.3,0,4,0.0,4,6,0.667,2,0,10,2024-11-04
1631940,ATL,BOS,L,20.7,2,5,0.4,0,1,0.0,2,2,1.0,2,4,6,2024-11-04
1631883,GSW,WAS,W,14.98,3,7,0.429,1,4,0.25,3,3,1.0,1,1,10,2024-11-04
1631627,IND,DAL,W,28.8,4,9,0.444,1,2,0.5,2,2,1.0,3,0,11,2024-11-04
1631779,TOR,DEN,L,17.45,3,4,0.75,1,1,1.0,1,1,1.0,3,1,8,2024-11-04
1631743,LAL,DET,L,39.35,7,17,0.412,3,10,0.3,0,1,0.0,4,2,17,2024-11-04
1631601,SAS,LAC,L,28.13,5,8,0.625,0,0,0.0,0,0,0.0,1,0,10,2024-11-04
1631965,SAC,MIA,W,28.62,3,6,0.5,1,3,0.333,0,1,0.0,2,3,7,2024-11-04
1631626,MIA,SAC,L,30.07,3,6,0.5,3,6,0.5,1,2,0.5,4,0,10,2024-11-04
1631989,HOU,NYK,W,30.8,4,9,0.444,3,5,0.6,2,2,1.0,0,0,13,2024-11-04
1631741,NOP,POR,L,26.53,1,1,1.0,0,0,0.0,2,2,1.0,3,0,4,2024-11-04
1631903,POR,NOP,W,20.75,2,5,0.4,0,1,0.0,3,4,0.75,3,0,7,2024-11-04
1631816,DET,LAL,W,30.05,7,15,0.467,1,7,0.143,0,0,0.0,1,1,15,2024-11-04
1631992,ORL,OKC,L,30.82,1,7,0.143,1,4,0.25,3,3,1.0,2,4,6,2024-11-04
1631923,UTA,CHI,W,12.88,1,3,0.333,1,3,0.333,3,3,1.0,5,0,6,2024-11-04
1631490,CLE,MIL,W,26.32,3,6,0.5,3,6,0.5,0,0,0.0,2,1,9,2024-11-04
1631757,WAS,GSW,L,7.87,3,4,0.75,0,1,0.0,1,1,1.0,3,0,7,2024-11-04
1631822,DAL,IND,L,15.13,3,3,1.0,0,0,0.0,2,2,1.0,0,0,8,2024-11-04
1631623,HOU,NYK,W,31.62,5,15,0.333,2,8,0.25,3,3,1.0,3,1,15,2024-11-04
1631577,LAC,SAS,W,19.47,3,10,0.3,0,2,0.0,0,0,0.0,7,1,6,2024-11-04
1631874,SAS,LAC,L,19.92,4,10,0.4,0,3,0.0,3,4,0.75,1,0,11,2024-11-04
1631897,SAS,LAC,L,37.57,1,4,0.25,0,3,0.0,2,2,1.0,3,0,4,2024-11-04
1631672,CLE,MIL,W,31.08,5,15,0.333,3,7,0.429,1,2,0.5,4,2,14,2024-11-04
1631732,CHO,MIN,L,24.6,6,15,0.4,2,8,0.25,5,7,0.714,2,1,19,2024-11-04
1631680,LAC,SAS,W,25.43,4,9,0.444,2,5,0.4,1,2,0.5,1,0,11,2024-11-04
1631886,PHO,PHI,W,38.22,3,18,0.167,0,6,0.0,7,7,1.0,6,1,13,2024-11-04
1631773,ATL,BOS,L,30.13,6,15,0.4,1,6,0.167,2,2,1.0,2,0,15,2024-11-04
1631966,CLE,MIL,W,18.73,3,4,0.75,0,1,0.0,0,1,0.0,1,2,6,2024-11-04
1631616,GSW,WAS,W,16.38,3,3,1.0,0,0,0.0,0,0,0.0,3,0,6,2024-11-04
1631477,MEM,BRK,L,31.05,6,13,0.462,2,6,0.333,0,0,0.0,3,0,14,2024-11-04
1631588,ORL,OKC,L,21.27,2,5,0.4,0,2,0.0,5,6,0.833,1,2,9,2024-11-04
1631836,CHI,UTA,L,26.73,5,11,0.455,3,6,0.5,0,0,0.0,2,0,13,2024-11-04
1631926,TOR,DEN,L,32.6,5,21,0.238,2,11,0.182,4,5,0.8,10,1,16,2024-11-04
1631737,PHI,PHO,L,32.48,4,10,0.4,1,5,0.2,2,2,1.0,1,2,11,2024-11-04
1631491,LAL,DET,L,33.03,4,14,0.286,2,5,0.4,1,2,0.5,8,1,11,2024-11-04
1631739,LAL,DET,L,34.77,2,6,0.333,2,2,1.0,2,2,1.0,1,0,8,2024-11-04
1631552,GSW,WAS,W,15.92,1,3,0.333,0,0,0.0,4,6,0.667,1,0,6,2024-11-04
1631595,MEM,BRK,L,31.28,4,12,0.333,0,6,0.0,1,1,1.0,5,0,9,2024-11-04
1631479,UTA,CHI,W,18.2,3,6,0.5,2,5,0.4,0,0,0.0,2,0,8,2024-11-04
1631751,UTA,CHI,W,17.22,3,5,0.6,1,2,0.5,0,0,0.0,2,0,7,2024-11-04
1631587,GSW,WAS,W,17.97,2,6,0.333,0,0,0.0,0,0,0.0,2,0,4,2024-11-04
1632000,CHI,UTA,L,15.12,3,9,0.333,2,5,0.4,0,0,0.0,1,1,8,2024-11-04
1631609,CHO,MIN,L,25.0,4,13,0.308,1,6,0.167,1,2,0.5,4,0,10,2024-11-04
1631866,NYK,HOU,L,40.35,6,14,0.429,3,8,0.375,0,1,0.0,0,1,15,2024-11-04
1631878,BRK,MEM,W,33.58,6,17,0.353,0,4,0.0,1,1,1.0,6,1,13,2024-11-04
1631536,HOU,NYK,W,24.7,3,7,0.429,0,2,0.0,1,2,0.5,1,0,7,2024-11-04
1631858,CHO,MIN,L,19.02,2,4,0.5,0,1,0.0,2,2,1.0,1,2,6,2024-11-04
1631846,CHO,MIN,L,6.88,2,4,0.5,0,1,0.0,0,0,0.0,2,1,4,2024-11-04
1631910,ATL,BOS,L,23.75,4,9,0.444,0,1,0.0,0,0,0.0,3,1,8,2024-11-04
1631835,CHO,MIN,L,16.1,2,4,0.5,1,2,0.5,0,0,0.0,0,1,5,2024-11-04
1631728,BOS,ATL,W,19.5,4,11,0.364,2,8,0.25,0,0,0.0,1,1,10,2024-11-04
1631851,MIL,CLE,L,24.92,2,7,0.286,2,5,0.4,1,2,0.5,2,0,7,2024-11-04
1631777,BRK,MEM,W,11.53,1,2,0.5,1,2,0.5,2,2,1.0,0,0,5,2024-11-04
1631628,PHO,PHI,W,14.35,2,3,0.667,0,0,0.0,1,2,0.5,1,0,5,2024-11-04
1631657,POR,NOP,W,18.65,3,5,0.6,0,1,0.0,0,1,0.0,0,1,6,2024-11-04
1631914,TOR,DEN,L,20.57,2,4,0.5,0,0,0.0,0,2,0.0,2,0,4,2024-11-04
1631671,CHO,MIN,L,21.75,2,4,0.5,1,3,0.333,0,0,0.0,1,2,5,2024-11-04
1631767,LAC,SAS,W,21.78,4,10,0.4,2,6,0.333,0,1,0.0,2,0,10,2024-11-04
1631547,NOP,POR,L,23.17,4,12,0.333,2,4,0.5,1,2,0.5,1,1,11,2024-11-04
1631661,LAL,DET,L,9.18,2,5,0.4,0,0,0.0,1,3,0.333,0,1,5,2024-11-04
1631838,PHI,PHO,L,31.6,4,14,0.286,1,7,0.143,6,7,0.857,4,1,15,2024-11-04
1631515,PHI,PHO,L,15.05,3,5,0.6,0,0,0.0,2,2,1.0,0,3,8,2024-11-04
1631678,BOS,ATL,W,15.67,1,2,0.5,0,0,0.0,0,0,0.0,0,1,2,2024-11-04
1631475,CHO,MIN,L,21.17,3,10,0.3,2,7,0.286,2,2,1.0,1,0,10,2024-11-04
1631828,SAC,MIA,W,24.33,6,11,0.545,0,3,0.0,0,0,0.0,0,0,12,2024-11-04
1632016,HOU,NYK,W,13.65,1,4,0.25,0,0,0.0,2,4,0.5,3,0,4,2024-11-04
1631478,SAS,LAC,L,13.9,0,5,0.0,0,3,0.0,4,4,1.0,1,2,4,2024-11-04
1631951,LAL,DET,L,8.68,2,2,1.0,1,1,1.0,0,0,0.0,0,0,5,2024-11-04
1632023,CHI,UTA,L,17.72,2,5,0.4,0,2,0.0,0,1,0.0,4,0,4,2024-11-04
1631921,UTA,CHI,W,16.33,2,4,0.5,0,0,0.0,0,0,0.0,1,0,4,2024-11-04
1631605,LAC,SAS,W,19.33,2,4,0.5,1,2,0.5,0,0,0.0,1,0,5,2024-11-04
1631887,MIN,CHO,W,22.43,3,10,0.3,1,5,0.2,2,4,0.5,0,0,9,2024-11-04
1631562,SAC,MIA,W,10.77,1,2,0.5,1,1,1.0,0,0,0.0,1,1,3,2024-11-04
1631761,MIL,CLE,L,14.7,1,1,1.0,1,1,1.0,0,0,0.0,3,0,3,2024-11-04
1631690,BRK,MEM,W,21.22,0,2,0.0,0,2,0.0,2,2,1.0,1,2,2,2024-11-04
1631506,CHO,MIN,L,25.82,3,6,0.5,1,3,0.333,1,1,1.0,0,0,8,2024-11-04
1631650,CLE,MIL,W,26.3,2,5,0.4,1,3,0.333,0,0,0.0,2,1,5,2024-11-04
1631809,BOS,ATL,W,9.15,1,2,0.5,0,1,0.0,0,0,0.0,2,0,2,2024-11-04
1631688,DAL,IND,L,34.87,3,11,0.273,0,5,0.0,2,4,0.5,0,0,8,2024-11-04
1631781,NOP,POR,L,19.58,2,4,0.5,0,2,0.0,0,0,0.0,1,0,4,2024-11-04
1632002,OKC,ORL,W,27.9,2,6,0.333,2,4,0.5,0,0,0.0,1,2,6,2024-11-04
1632004,PHO,PHI,W,28.58,2,5,0.4,0,2,0.0,0,0,0.0,5,0,4,2024-11-04
1631869,CHO,MIN,L,6.88,1,2,0.5,0,1,0.0,0,0,0.0,1,0,2,2024-11-04
1631899,DEN,TOR,W,6.15,1,1,1.0,0,0,0.0,0,0,0.0,1,0,2,2024-11-04
1631845,HOU,NYK,W,22.23,3,8,0.375,1,5,0.2,0,0,0.0,1,0,7,2024-11-04
1631944,HOU,NYK,W,14.45,3,8,0.375,1,4,0.25,0,0,0.0,0,0,7,2024-11-04
1631664,POR,NOP,W,16.15,1,1,1.0,0,0,0.0,2,2,1.0,0,0,4,2024-11-04
1631512,MIN,CHO,W,8.12,2,3,0.667,0,0,0.0,0,0,0.0,2,0,4,2024-11-04
1631955,NOP,POR,L,1.88,1,1,1.0,0,0,0.0,0,0,0.0,1,0,2,2024-11-04
1631498,CHO,MIN,L,10.18,2,4,0.5,0,1,0.0,0,0,0.0,0,0,4,2024-11-04
