PlayerID,GameID,Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,AST,STL,PTS,Date
1628369,1,BOS,NYK,W,30.3,14,18,0.778,8,11,0.727,1,2,0.5,10,1,37,2024-10-22
203076,2,LAL,MIN,W,37.58,11,23,0.478,1,3,0.333,13,15,0.867,4,1,36,2024-10-22
1628401,1,BOS,NYK,W,26.63,8,13,0.615,6,10,0.6,2,2,1.0,4,1,24,2024-10-22
201950,1,BOS,NYK,W,30.52,7,9,0.778,4,6,0.667,0,0,0.0,4,1,18,2024-10-22
1630540,1,NYK,BOS,L,25.85,8,10,0.8,4,5,0.8,2,3,0.667,2,0,22,2024-10-22
1629060,2,LAL,MIN,W,35.08,7,14,0.5,1,4,0.25,3,4,0.75,1,2,18,2024-10-22
1627759,1,BOS,NYK,W,29.9,7,18,0.389,5,9,0.556,4,4,1.0,1,1,23,2024-10-22
203497,2,MIN,LAL,L,35.33,5,8,0.625,0,0,0.0,3,4,0.75,2,0,13,2024-10-22
203944,2,MIN,LAL,L,34.32,5,10,0.5,1,3,0.333,5,7,0.714,4,0,16,2024-10-22
201143,1,BOS,NYK,W,26.08,4,7,0.571,3,5,0.6,0,0,0.0,5,1,11,2024-10-22
1628973,1,NYK,BOS,L,24.5,9,14,0.643,1,2,0.5,3,3,1.0,2,0,22,2024-10-22
1630162,2,MIN,LAL,L,41.07,10,25,0.4,5,13,0.385,2,3,0.667,3,0,27,2024-10-22
1626157,1,NYK,BOS,L,23.62,5,9,0.556,1,2,0.5,1,1,1.0,3,0,12,2024-10-22
1630559,2,LAL,MIN,W,36.03,6,14,0.429,0,5,0.0,0,1,0.0,4,1,12,2024-10-22
1628404,1,NYK,BOS,L,24.5,4,6,0.667,0,2,0.0,4,6,0.667,3,0,12,2024-10-22
1629638,2,MIN,LAL,L,28.37,5,7,0.714,3,4,0.75,1,2,0.5,0,0,14,2024-10-22
2544,2,LAL,MIN,W,34.65,7,16,0.438,1,4,0.25,1,1,1.0,4,0,16,2024-10-22
1629637,2,LAL,MIN,W,15.33,4,5,0.8,0,0,0.0,2,2,1.0,0,0,10,2024-10-22
1628969,1,NYK,BOS,L,34.62,7,13,0.538,2,7,0.286,0,1,0.0,2,0,16,2024-10-22
1626166,1,NYK,BOS,L,20.72,5,10,0.5,1,4,0.25,0,0,0.0,4,1,11,2024-10-22
1629675,2,MIN,LAL,L,26.35,3,8,0.375,2,4,0.5,4,4,1.0,1,0,12,2024-10-22
1630579,1,NYK,BOS,L,24.38,2,3,0.667,0,0,0.0,0,0,0.0,1,0,4,2024-10-22
1628436,1,BOS,NYK,W,19.32,2,3,0.667,0,0,0.0,0,0,0.0,1,1,4,2024-10-22
1630573,1,BOS,NYK,W,24.17,4,10,0.4,2,7,0.286,0,0,0.0,1,0,10,2024-10-22
1628978,2,MIN,LAL,L,31.55,3,11,0.273,2,8,0.25,2,4,0.5,3,2,10,2024-10-22
1626156,2,LAL,MIN,W,34.22,4,12,0.333,1,7,0.143,0,0,0.0,5,2,9,2024-10-22
1631560,2,LAL,MIN,W,15.78,2,4,0.5,1,3,0.333,0,0,0.0,2,1,5,2024-10-22
1631497,1,NYK,BOS,L,34.17,1,7,0.143,0,4,0.0,2,2,1.0,3,1,4,2024-10-22
1630214,1,BOS,NYK,W,17.7,1,6,0.167,0,3,0.0,0,0,0.0,2,0,2,2024-10-22
1631470,1,NYK,BOS,L,6.08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-22
201144,2,MIN,LAL,L,20.22,1,7,0.143,0,5,0.0,3,3,1.0,2,1,5,2024-10-22
1631623,1,NYK,BOS,L,13.38,1,3,0.333,1,2,0.5,0,0,0.0,0,0,3,2024-10-22
1630183,2,MIN,LAL,L,16.0,3,8,0.375,0,3,0.0,0,0,0.0,1,1,6,2024-10-22
1629216,2,LAL,MIN,W,17.22,1,2,0.5,0,0,0.0,0,0,0.0,2,0,2,2024-10-22
1631605,1,NYK,BOS,L,5.4,1,2,0.5,1,1,1.0,0,0,0.0,0,0,3,2024-10-22
1631618,1,BOS,NYK,W,6.08,0,1,0.0,0,1,0.0,0,0,0.0,1,0,0,2024-10-22
204060,2,MIN,LAL,L,6.8,0,1,0.0,0,1,0.0,0,0,0.0,1,0,0,2024-10-22
1629674,1,BOS,NYK,W,4.33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-22
1631555,2,LAL,MIN,W,2.68,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-10-22
1631633,1,NYK,BOS,L,2.78,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2024-10-22
1630202,1,BOS,NYK,W,24.97,1,10,0.1,1,9,0.111,0,0,0.0,4,0,3,2024-10-22
1631108,2,LAL,MIN,W,11.42,0,3,0.0,0,3,0.0,2,2,1.0,0,0,2,2024-10-22
1630163,8,CHA,HOU,W,37.92,10,20,0.5,4,12,0.333,10,10,1.0,11,1,34,2024-10-23
1628374,10,UTA,MEM,L,34.57,9,15,0.6,4,7,0.571,13,14,0.929,2,0,35,2024-10-23
1629027,4,ATL,BKN,W,36.67,7,16,0.438,2,6,0.333,14,16,0.875,12,1,30,2024-10-23
1631094,5,ORL,MIA,W,31.2,12,24,0.5,4,8,0.5,5,6,0.833,3,1,33,2024-10-23
1630168,4,ATL,BKN,W,28.48,11,12,0.917,0,0,0.0,6,6,1.0,1,0,28,2024-10-23
1630596,7,CLE,TOR,W,26.95,9,14,0.643,1,2,0.5,6,6,1.0,3,2,25,2024-10-23
1630560,4,BKN,ATL,L,33.72,14,27,0.519,7,13,0.538,1,1,1.0,3,3,36,2024-10-23
1630578,8,HOU,CHA,L,33.87,10,22,0.455,2,3,0.667,3,4,0.75,5,4,25,2024-10-23
203081,6,MIL,PHI,W,38.3,9,19,0.474,6,12,0.5,6,7,0.857,6,0,30,2024-10-23
1627742,9,NOP,CHI,W,31.47,13,23,0.565,3,5,0.6,4,4,1.0,2,2,33,2024-10-23
203507,6,MIL,PHI,W,31.2,8,11,0.727,0,0,0.0,9,16,0.563,7,0,25,2024-10-23
1627783,3,IND,DET,W,31.97,8,15,0.533,1,3,0.333,2,3,0.667,9,2,19,2024-10-23
1631117,10,UTA,MEM,L,29.58,6,7,0.857,0,0,0.0,4,5,0.8,1,1,16,2024-10-23
1630532,5,ORL,MIA,W,23.1,10,16,0.625,3,6,0.5,0,0,0.0,4,2,23,2024-10-23
201939,12,GSW,POR,W,25.07,4,10,0.4,3,7,0.429,6,6,1.0,10,2,17,2024-10-23
1630595,3,DET,IND,L,36.53,10,23,0.435,2,6,0.333,6,6,1.0,8,1,28,2024-10-23
1629630,10,MEM,UTA,W,27.93,7,12,0.583,0,2,0.0,8,9,0.889,10,1,22,2024-10-23
1630583,10,MEM,UTA,W,31.43,10,16,0.625,5,10,0.5,2,2,1.0,2,0,27,2024-10-23
203078,11,PHX,LAC,W,38.47,8,12,0.667,4,6,0.667,4,5,0.8,1,1,24,2024-10-23
203468,9,NOP,CHI,W,29.95,9,19,0.474,5,11,0.455,0,0,0.0,5,1,23,2024-10-23
1627747,7,CLE,TOR,W,20.63,8,9,0.889,2,2,1.0,1,2,0.5,4,0,19,2024-10-23
1631551,9,CHI,NOP,L,30.7,8,12,0.667,1,2,0.5,4,5,0.8,1,0,21,2024-10-23
1627741,12,GSW,POR,W,14.73,8,12,0.667,5,7,0.714,1,1,1.0,1,0,22,2024-10-23
1628378,7,CLE,TOR,W,27.67,7,14,0.5,2,5,0.4,5,7,0.714,3,3,21,2024-10-23
1628386,7,CLE,TOR,W,26.08,5,7,0.714,0,0,0.0,4,5,0.8,1,1,14,2024-10-23
1630544,8,CHA,HOU,W,28.95,8,16,0.5,4,8,0.5,4,4,1.0,1,0,24,2024-10-23
1631105,3,DET,IND,L,30.07,4,4,1.0,0,0,0.0,5,6,0.833,4,0,13,2024-10-23
1630217,10,MEM,UTA,W,27.08,8,20,0.4,4,10,0.4,4,4,1.0,4,1,24,2024-10-23
1629660,7,CLE,TOR,W,18.95,6,7,0.857,2,2,1.0,0,0,0.0,6,2,14,2024-10-23
1627752,6,MIL,PHI,W,30.38,6,7,0.857,4,5,0.8,0,0,0.0,3,0,16,2024-10-23
1630224,8,HOU,CHA,L,35.45,9,23,0.391,5,15,0.333,5,5,1.0,0,0,28,2024-10-23
203914,5,ORL,MIA,W,21.77,6,9,0.667,6,9,0.667,0,0,0.0,1,0,18,2024-10-23
1631585,12,GSW,POR,W,24.62,5,5,1.0,0,0,0.0,4,5,0.8,2,1,14,2024-10-23
1626167,3,IND,DET,W,36.05,7,14,0.5,3,8,0.375,3,3,1.0,4,0,20,2024-10-23
1630700,4,ATL,BKN,W,34.53,6,12,0.5,2,4,0.5,1,4,0.25,2,5,15,2024-10-23
1628449,7,TOR,CLE,L,19.98,5,9,0.556,4,5,0.8,4,6,0.667,1,1,18,2024-10-23
1626145,11,PHX,LAC,W,35.08,5,10,0.5,1,5,0.2,0,0,0.0,8,2,11,2024-10-23
201935,11,LAC,PHX,L,39.87,10,28,0.357,2,9,0.222,7,9,0.778,8,1,29,2024-10-23
204456,3,IND,DET,W,15.8,7,8,0.875,0,0,0.0,0,0,0.0,4,1,14,2024-10-23
1630188,9,CHI,NOP,L,17.3,5,8,0.625,1,3,0.333,4,4,1.0,0,1,15,2024-10-23
203952,12,GSW,POR,W,23.07,8,15,0.533,4,7,0.571,0,0,0.0,2,0,20,2024-10-23
1626179,5,MIA,ORL,L,32.05,5,15,0.333,2,7,0.286,7,7,1.0,5,0,19,2024-10-23
203897,9,CHI,NOP,L,36.77,10,17,0.588,5,8,0.625,2,3,0.667,3,0,27,2024-10-23
1627749,9,NOP,CHI,W,29.98,4,15,0.267,0,3,0.0,6,7,0.857,10,1,14,2024-10-23
200768,6,PHI,MIL,L,24.2,4,7,0.571,3,5,0.6,2,4,0.5,6,0,13,2024-10-23
1631093,3,DET,IND,L,30.6,5,13,0.385,0,2,0.0,7,9,0.778,4,1,17,2024-10-23
203903,10,UTA,MEM,L,25.1,7,16,0.438,2,5,0.4,1,2,0.5,7,0,17,2024-10-23
1631653,9,NOP,CHI,W,22.77,5,8,0.625,0,0,0.0,2,2,1.0,1,1,12,2024-10-23
1627826,11,LAC,PHX,L,33.82,8,13,0.615,0,0,0.0,5,8,0.625,3,0,21,2024-10-23
1630643,10,MEM,UTA,W,22.45,4,6,0.667,3,5,0.6,2,2,1.0,1,0,13,2024-10-23
1631097,3,IND,DET,W,27.68,5,8,0.625,2,3,0.667,7,9,0.778,1,0,19,2024-10-23
1631592,12,POR,GSW,L,27.9,7,18,0.389,0,5,0.0,8,9,0.889,4,0,22,2024-10-23
201142,11,PHX,LAC,W,43.67,8,17,0.471,2,5,0.4,7,9,0.778,0,3,25,2024-10-23
1629750,9,NOP,CHI,W,25.22,3,3,1.0,0,0,0.0,3,4,0.75,1,4,9,2024-10-23
1626171,6,MIL,PHI,W,25.85,7,10,0.7,1,1,1.0,1,1,1.0,3,2,16,2024-10-23
1630166,12,POR,GSW,L,27.48,4,10,0.4,0,3,0.0,7,8,0.875,2,2,15,2024-10-23
1631613,10,UTA,MEM,L,28.53,4,7,0.571,3,5,0.6,1,2,0.5,0,2,12,2024-10-23
1631643,7,TOR,CLE,L,29.27,5,13,0.385,2,6,0.333,4,4,1.0,1,0,16,2024-10-23
1630591,5,ORL,MIA,W,12.53,3,4,0.75,1,2,0.5,4,4,1.0,4,1,11,2024-10-23
1631659,4,BKN,ATL,L,33.97,3,7,0.429,2,5,0.4,8,8,1.0,1,0,16,2024-10-23
1631594,5,ORL,MIA,W,26.62,3,7,0.429,1,2,0.5,1,2,0.5,2,2,8,2024-10-23
1629599,11,LAC,PHX,L,25.82,4,4,1.0,2,2,1.0,1,2,0.5,1,1,11,2024-10-23
1629639,5,MIA,ORL,L,28.75,5,11,0.455,2,5,0.4,2,2,1.0,3,0,14,2024-10-23
1629012,10,UTA,MEM,L,24.98,5,8,0.625,0,0,0.0,6,8,0.75,3,1,16,2024-10-23
1630178,6,PHI,MIL,L,38.98,10,31,0.323,2,9,0.222,3,4,0.75,3,1,25,2024-10-23
1626164,11,PHX,LAC,W,32.13,5,9,0.556,4,5,0.8,1,2,0.5,6,1,15,2024-10-23
1631474,11,LAC,PHX,L,29.0,5,6,0.833,2,2,1.0,0,0,0.0,1,2,12,2024-10-23
1631621,12,POR,GSW,L,29.88,3,8,0.375,2,4,0.5,3,4,0.75,4,2,11,2024-10-23
56,12,GSW,POR,W,14.48,3,4,0.75,0,1,0.0,2,2,1.0,3,2,8,2024-10-23
896,3,DET,IND,L,28.93,4,9,0.444,4,7,0.571,2,2,1.0,1,1,14,2024-10-23
1630169,3,IND,DET,W,34.97,6,18,0.333,1,9,0.111,2,2,1.0,4,3,15,2024-10-23
1630541,12,GSW,POR,W,14.88,5,11,0.455,3,8,0.375,2,2,1.0,2,0,15,2024-10-23
1631673,5,ORL,MIA,W,27.9,4,9,0.444,1,2,0.5,1,3,0.333,4,0,10,2024-10-23
1629661,4,BKN,ATL,L,32.02,4,10,0.4,1,6,0.167,5,6,0.833,0,1,14,2024-10-23
1626181,11,LAC,PHX,L,39.6,5,16,0.313,1,7,0.143,6,6,1.0,4,0,17,2024-10-23
1628464,9,NOP,CHI,W,18.52,3,5,0.6,0,1,0.0,2,2,1.0,3,2,8,2024-10-23
1628997,6,PHI,MIL,L,37.45,5,10,0.5,0,1,0.0,2,2,1.0,3,0,12,2024-10-23
1631637,6,PHI,MIL,L,30.42,8,18,0.444,1,6,0.167,4,6,0.667,1,0,21,2024-10-23
1630193,7,TOR,CLE,L,14.23,4,9,0.444,2,4,0.5,3,4,0.75,4,1,13,2024-10-23
203924,12,POR,GSW,L,33.17,6,18,0.333,2,8,0.25,2,2,1.0,3,1,16,2024-10-23
1631500,9,NOP,CHI,W,27.9,4,9,0.444,3,6,0.5,2,2,1.0,1,0,13,2024-10-23
1629028,12,POR,GSW,L,30.95,5,12,0.417,0,2,0.0,0,0,0.0,2,2,10,2024-10-23
1631672,5,MIA,ORL,L,24.02,7,14,0.5,1,7,0.143,0,1,0.0,1,1,15,2024-10-23
203083,6,PHI,MIL,L,25.05,4,8,0.5,0,1,0.0,2,2,1.0,0,0,10,2024-10-23
1631480,10,MEM,UTA,W,21.82,3,6,0.5,0,2,0.0,0,2,0.0,7,3,6,2024-10-23
203110,12,GSW,POR,W,20.43,3,3,1.0,1,1,1.0,1,2,0.5,3,1,8,2024-10-23
1629312,5,MIA,ORL,L,30.23,4,8,0.5,1,2,0.5,0,0,0.0,2,2,9,2024-10-23
1627832,8,HOU,CHA,L,37.38,4,18,0.222,2,11,0.182,4,4,1.0,6,2,14,2024-10-23
1629631,4,ATL,BKN,W,25.78,3,10,0.3,2,4,0.5,4,5,0.8,1,2,12,2024-10-23
201572,6,MIL,PHI,W,35.53,3,11,0.273,1,6,0.167,3,4,0.75,6,0,10,2024-10-23
1629001,12,GSW,POR,W,19.1,4,11,0.364,2,8,0.25,1,2,0.5,4,3,11,2024-10-23
1628418,5,MIA,ORL,L,16.02,2,2,1.0,1,1,1.0,2,2,1.0,2,0,7,2024-10-23
1631544,5,MIA,ORL,L,19.18,4,9,0.444,2,2,1.0,3,5,0.6,3,0,13,2024-10-23
1631502,7,TOR,CLE,L,18.72,3,7,0.429,1,4,0.25,3,3,1.0,4,1,10,2024-10-23
1628998,8,CHA,HOU,W,23.52,2,6,0.333,1,4,0.25,3,4,0.75,1,0,8,2024-10-23
1627777,7,CLE,TOR,W,18.55,4,5,0.8,3,4,0.75,0,0,0.0,0,0,11,2024-10-23
1631543,11,PHX,LAC,W,22.32,2,5,0.4,1,4,0.25,6,8,0.75,2,2,11,2024-10-23
1628389,5,MIA,ORL,L,25.52,1,5,0.2,0,2,0.0,7,10,0.7,1,0,9,2024-10-23
1630581,9,CHI,NOP,L,30.48,5,11,0.455,0,1,0.0,4,7,0.571,3,0,14,2024-10-23
203991,4,ATL,BKN,W,19.52,3,5,0.6,0,0,0.0,0,0,0.0,1,1,6,2024-10-23
203486,11,PHX,LAC,W,14.22,2,2,1.0,0,0,0.0,4,6,0.667,1,0,8,2024-10-23
1631548,8,HOU,CHA,L,21.83,5,11,0.455,1,2,0.5,2,4,0.5,0,0,13,2024-10-23
1630534,7,TOR,CLE,L,25.25,1,1,1.0,0,0,0.0,1,2,0.5,1,1,3,2024-10-23
203937,12,GSW,POR,W,14.85,1,2,0.5,0,1,0.0,0,0,0.0,3,2,2,2024-10-23
1630174,3,IND,DET,W,18.75,2,4,0.5,1,2,0.5,2,2,1.0,0,2,7,2024-10-23
1627739,11,LAC,PHX,L,20.25,2,4,0.5,1,2,0.5,0,0,0.0,2,2,5,2024-10-23
1630552,4,ATL,BKN,W,36.85,4,9,0.444,0,3,0.0,3,8,0.375,4,3,11,2024-10-23
1631542,4,BKN,ATL,L,14.6,2,6,0.333,1,3,0.333,2,2,1.0,0,1,7,2024-10-23
1626192,6,MIL,PHI,W,20.9,4,9,0.444,1,5,0.2,0,0,0.0,1,0,9,2024-10-23
1629614,3,IND,DET,W,34.82,3,8,0.375,0,2,0.0,2,2,1.0,7,1,8,2024-10-23
1627824,6,PHI,MIL,L,25.52,4,8,0.5,1,4,0.25,1,3,0.333,3,3,10,2024-10-23
1629021,5,ORL,MIA,W,16.03,2,4,0.5,1,3,0.333,2,2,1.0,2,0,7,2024-10-23
718,6,MIL,PHI,W,34.45,3,6,0.5,2,5,0.4,3,3,1.0,0,0,11,2024-10-23
1629731,7,CLE,TOR,W,19.7,2,5,0.4,1,3,0.333,0,0,0.0,1,2,5,2024-10-23
1631598,12,GSW,POR,W,5.12,3,3,1.0,2,2,1.0,0,0,0.0,0,0,8,2024-10-23
1629723,10,MEM,UTA,W,15.23,1,1,1.0,1,1,1.0,2,2,1.0,1,0,5,2024-10-23
1629611,11,LAC,PHX,L,27.1,4,6,0.667,0,1,0.0,0,3,0.0,4,1,8,2024-10-23
1629632,9,CHI,NOP,L,34.78,4,13,0.308,0,5,0.0,2,2,1.0,6,1,10,2024-10-23
1627736,3,DET,IND,L,27.83,5,13,0.385,2,6,0.333,2,3,0.667,1,0,14,2024-10-23
1630526,9,NOP,CHI,W,6.72,2,3,0.667,2,3,0.667,0,0,0.0,1,1,6,2024-10-23
1628960,11,PHX,LAC,W,21.38,2,7,0.286,2,6,0.333,2,2,1.0,3,1,8,2024-10-23
1629651,4,BKN,ATL,L,15.42,3,4,0.75,0,0,0.0,1,4,0.25,0,1,7,2024-10-23
1629111,8,HOU,CHA,L,10.47,2,4,0.5,1,1,1.0,0,0,0.0,2,0,5,2024-10-23
1629014,12,POR,GSW,L,32.62,5,12,0.417,2,7,0.286,3,3,1.0,3,1,15,2024-10-23
2074,8,HOU,CHA,L,33.13,2,7,0.286,2,5,0.4,2,3,0.667,1,0,8,2024-10-23
1630245,9,CHI,NOP,L,24.97,4,6,0.667,0,2,0.0,0,0,0.0,3,0,8,2024-10-23
1627827,4,BKN,ATL,L,29.55,3,10,0.3,2,7,0.286,0,0,0.0,1,1,8,2024-10-23
1630208,8,CHA,HOU,W,23.92,3,4,0.75,0,0,0.0,0,2,0.0,1,0,6,2024-10-23
1631522,12,POR,GSW,L,16.95,3,4,0.75,0,1,0.0,0,0,0.0,0,1,6,2024-10-23
1630533,4,BKN,ATL,L,15.85,3,6,0.5,2,3,0.667,1,2,0.5,1,0,9,2024-10-23
1628970,8,CHA,HOU,W,32.28,5,11,0.455,0,3,0.0,0,0,0.0,2,1,10,2024-10-23
1631667,7,TOR,CLE,L,16.37,2,4,0.5,2,4,0.5,0,0,0.0,1,0,6,2024-10-23
1631493,7,TOR,CLE,L,11.22,2,4,0.5,1,2,0.5,2,2,1.0,0,1,7,2024-10-23
202699,3,DET,IND,L,35.78,6,13,0.462,1,6,0.167,0,0,0.0,1,0,13,2024-10-23
1631478,8,CHA,HOU,W,10.73,2,4,0.5,1,2,0.5,1,1,1.0,1,1,6,2024-10-23
1629684,8,CHA,HOU,W,24.82,3,6,0.5,2,4,0.5,0,0,0.0,1,1,8,2024-10-23
203935,10,MEM,UTA,W,26.03,3,11,0.273,1,6,0.167,4,4,1.0,1,1,11,2024-10-23
1627732,4,BKN,ATL,L,24.2,3,4,0.75,0,0,0.0,0,0,0.0,8,0,6,2024-10-23
1631663,6,PHI,MIL,L,9.0,1,2,0.5,1,1,1.0,4,4,1.0,0,0,7,2024-10-23
1630539,11,LAC,PHX,L,13.0,3,5,0.6,0,0,0.0,0,0,0.0,0,0,6,2024-10-23
1631602,4,ATL,BKN,W,27.83,2,6,0.333,2,6,0.333,2,2,1.0,2,0,8,2024-10-23
203552,8,CHA,HOU,W,26.33,2,5,0.4,2,3,0.667,1,3,0.333,1,0,7,2024-10-23
1628366,9,CHI,NOP,L,13.65,2,4,0.5,1,3,0.333,0,0,0.0,4,0,5,2024-10-23
1631507,11,PHX,LAC,W,12.23,1,1,1.0,0,0,0.0,0,0,0.0,0,0,2,2024-10-23
1628420,11,PHX,LAC,W,12.55,2,5,0.4,0,2,0.0,1,2,0.5,2,1,5,2024-10-23
1631569,10,UTA,MEM,L,12.32,1,2,0.5,0,0,0.0,1,2,0.5,0,2,3,2024-10-23
1631615,3,DET,IND,L,15.3,2,6,0.333,0,3,0.0,2,2,1.0,0,2,6,2024-10-23
1626172,12,GSW,POR,W,14.08,0,2,0.0,0,0,0.0,2,2,1.0,2,1,2,2024-10-23
1631482,8,CHA,HOU,W,14.98,1,4,0.25,0,0,0.0,0,0,0.0,0,1,2,2024-10-23
1631106,8,HOU,CHA,L,12.88,1,3,0.333,0,1,0.0,0,0,0.0,2,2,2,2024-10-23
1630164,3,IND,DET,W,4.63,2,4,0.5,0,1,0.0,2,2,1.0,0,0,6,2024-10-23
1628381,10,UTA,MEM,L,18.32,5,12,0.417,0,3,0.0,1,1,1.0,0,1,11,2024-10-23
1630241,7,CLE,TOR,W,16.07,2,4,0.5,1,3,0.333,2,2,1.0,1,0,7,2024-10-23
1628981,7,TOR,CLE,L,15.42,3,6,0.5,0,0,0.0,0,0,0.0,1,0,6,2024-10-23
1631554,6,MIL,PHI,W,2.22,2,3,0.667,1,2,0.5,0,0,0.0,0,0,5,2024-10-23
1630172,9,CHI,NOP,L,24.07,2,7,0.286,1,4,0.25,1,2,0.5,3,0,6,2024-10-23
1631606,6,PHI,MIL,L,3.87,2,3,0.667,0,1,0.0,0,0,0.0,0,0,4,2024-10-23
1631576,4,BKN,ATL,L,34.33,5,16,0.313,2,6,0.333,1,2,0.5,7,1,13,2024-10-23
1628371,5,ORL,MIA,W,11.45,1,4,0.25,1,2,0.5,0,2,0.0,0,1,3,2024-10-23
1630249,4,ATL,BKN,W,11.32,1,2,0.5,0,1,0.0,1,1,1.0,2,0,3,2024-10-23
1630631,9,NOP,CHI,W,12.8,1,3,0.333,1,3,0.333,0,0,0.0,3,1,3,2024-10-23
1631222,10,MEM,UTA,W,16.15,2,4,0.5,1,2,0.5,0,0,0.0,0,0,5,2024-10-23
1626220,11,PHX,LAC,W,24.22,2,5,0.4,1,3,0.333,0,0,0.0,1,1,5,2024-10-23
1630171,7,CLE,TOR,W,19.03,1,2,0.5,0,0,0.0,1,2,0.5,2,0,3,2024-10-23
1631631,12,GSW,POR,W,5.12,1,1,1.0,0,0,0.0,1,2,0.5,1,0,3,2024-10-23
1630191,3,DET,IND,L,16.98,1,2,0.5,0,1,0.0,0,0,0.0,2,1,2,2024-10-23
202710,5,MIA,ORL,L,25.82,1,8,0.125,0,2,0.0,1,2,0.5,5,1,3,2024-10-23
1630537,9,CHI,NOP,L,1.77,1,1,1.0,1,1,1.0,0,0,0.0,0,0,3,2024-10-23
1631509,10,UTA,MEM,L,31.07,3,18,0.167,1,6,0.167,5,9,0.556,7,0,12,2024-10-23
1631608,5,MIA,ORL,L,6.25,1,1,1.0,0,0,0.0,0,0,0.0,0,1,2,2024-10-23
1631652,3,DET,IND,L,3.12,1,1,1.0,0,0,0.0,0,0,0.0,1,0,2,2024-10-23
202066,7,TOR,CLE,L,8.5,1,2,0.5,0,1,0.0,0,0,0.0,2,1,2,2024-10-23
1630567,7,TOR,CLE,L,25.85,3,14,0.214,0,2,0.0,3,4,0.75,5,0,9,2024-10-23
1630167,3,IND,DET,W,16.03,1,2,0.5,0,1,0.0,0,0,0.0,2,1,2,2024-10-23
1631579,12,POR,GSW,L,3.27,1,2,0.5,1,1,1.0,0,0,0.0,1,0,3,2024-10-23
1631489,6,PHI,MIL,L,2.65,1,1,1.0,0,0,0.0,0,0,0.0,0,0,2,2024-10-23
1631635,7,TOR,CLE,L,4.5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,2,2024-10-23
1630529,9,NOP,CHI,W,32.68,1,6,0.167,0,3,0.0,0,0,0.0,2,2,2,2024-10-23
1631519,6,PHI,MIL,L,15.07,1,3,0.333,0,0,0.0,1,2,0.5,0,0,3,2024-10-23
1631619,9,CHI,NOP,L,11.53,1,3,0.333,0,2,0.0,0,0,0.0,1,1,2,2024-10-23
1631599,7,CLE,TOR,W,8.5,2,5,0.4,0,2,0.0,0,0,0.0,1,0,4,2024-10-23
1631537,12,POR,GSW,L,12.58,1,2,0.5,0,0,0.0,0,0,0.0,0,1,2,2024-10-23
1630228,12,GSW,POR,W,19.52,3,9,0.333,0,2,0.0,4,6,0.667,1,0,10,2024-10-23
1631499,7,CLE,TOR,W,6.67,1,1,1.0,1,1,1.0,1,2,0.5,1,0,4,2024-10-23
1631260,6,MIL,PHI,W,4.07,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,2024-10-23
1630558,7,TOR,CLE,L,24.55,4,10,0.4,0,3,0.0,0,0,0.0,3,2,8,2024-10-23
1630625,12,POR,GSW,L,8.0,1,4,0.25,1,2,0.5,0,0,0.0,1,0,3,2024-10-23
203484,5,ORL,MIA,W,25.15,0,5,0.0,0,5,0.0,3,3,1.0,2,1,3,2024-10-23
1631539,3,IND,DET,W,6.35,1,2,0.5,1,2,0.5,0,0,0.0,1,0,3,2024-10-23
1631655,8,HOU,CHA,L,8.02,2,4,0.5,0,1,0.0,0,0,0.0,0,0,4,2024-10-23
1631575,10,MEM,UTA,W,23.45,2,6,0.333,2,5,0.4,0,2,0.0,1,1,6,2024-10-23
201587,11,LAC,PHX,L,23.62,0,2,0.0,0,2,0.0,2,2,1.0,2,1,2,2024-10-23
1631523,9,NOP,CHI,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-23
1630696,5,MIA,ORL,L,6.25,0,1,0.0,0,0,0.0,0,0,0.0,1,0,0,2024-10-23
1629130,5,MIA,ORL,L,19.67,2,7,0.286,2,5,0.4,0,0,0.0,1,0,6,2024-10-23
202684,7,CLE,TOR,W,8.5,1,2,0.5,0,0,0.0,0,0,0.0,0,0,2,2024-10-23
1626153,6,MIL,PHI,W,13.15,1,3,0.333,0,1,0.0,0,0,0.0,0,1,2,2024-10-23
1631513,10,MEM,UTA,W,14.73,2,4,0.5,0,0,0.0,1,5,0.2,0,0,5,2024-10-23
1631498,3,IND,DET,W,6.65,0,0,0.0,0,0,0.0,2,2,1.0,0,0,2,2024-10-23
1631207,9,CHI,NOP,L,1.77,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,2024-10-23
1631546,8,HOU,CHA,L,15.55,2,5,0.4,0,1,0.0,0,0,0.0,3,0,4,2024-10-23
1629636,7,CLE,TOR,W,22.7,3,12,0.25,1,6,0.167,0,0,0.0,6,0,7,2024-10-23
1631650,6,PHI,MIL,L,2.65,0,1,0.0,0,1,0.0,0,0,0.0,1,0,0,2024-10-23
1631586,10,UTA,MEM,L,19.47,0,0,0.0,0,0,0.0,2,2,1.0,0,0,2,2024-10-23
